TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-01-24 04:40:03,1769229603197,multi-chat.vercel.app/api/pipeline/adapters/test,POST,,,pktcb-1769229603188-ad3cb0728386,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,,middleware,,multi-chat.vercel.app,multi-chat.vercel.app,dpl_YgXQRDWqDvaatYncPsu9g5tAMKRY,,,,,[pipeline] / status=200,prj_KtvFJM3U67lx5QwylA1vzxX2PQtJ,,,,,
2026-01-24 04:40:03,1769229603634,multi-chat.vercel.app/api/pipeline/adapters/test,POST,,,pktcb-1769229603188-ad3cb0728386,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,,serverless,,multi-chat.vercel.app,multi-chat.vercel.app,dpl_YgXQRDWqDvaatYncPsu9g5tAMKRY,,,,,"[TEST-SERVICE] Starting SEQUENTIAL inference calls {
  jobId: '6fd5ac79-c54b-4927-8138-ca159108bcae',
  controlEndpointId: 'virtual-inference-6fd5ac79-control',
  adaptedEndpointId: 'virtual-inference-6fd5ac79-adapted',
  adaptedAdapterPath: 'lora-models/adapters/6fd5ac79-c54b-4927-8138-ca159108bcae.tar.gz'
}",prj_KtvFJM3U67lx5QwylA1vzxX2PQtJ,,,,,
2026-01-24 04:40:03,1769229603635,multi-chat.vercel.app/api/pipeline/adapters/test,POST,,,pktcb-1769229603188-ad3cb0728386,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,,serverless,,multi-chat.vercel.app,multi-chat.vercel.app,dpl_YgXQRDWqDvaatYncPsu9g5tAMKRY,,,,,[TEST-SERVICE] Step 1/2: Running control (base model) inference...,prj_KtvFJM3U67lx5QwylA1vzxX2PQtJ,,,,,
2026-01-24 04:40:03,1769229603635,multi-chat.vercel.app/api/pipeline/adapters/test,POST,,,pktcb-1769229603188-ad3cb0728386,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,,serverless,,multi-chat.vercel.app,multi-chat.vercel.app,dpl_YgXQRDWqDvaatYncPsu9g5tAMKRY,,,,,"[INFERENCE-SERVICE] Routing to pods implementation {
  endpointId: 'virtual-inference-6fd5ac79-control',
  useAdapter: false,
  hasJobId: false,
  promptLength: 297
}",prj_KtvFJM3U67lx5QwylA1vzxX2PQtJ,,,,,
2026-01-24 04:40:03,1769229603635,multi-chat.vercel.app/api/pipeline/adapters/test,POST,,,pktcb-1769229603188-ad3cb0728386,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,,serverless,,multi-chat.vercel.app,multi-chat.vercel.app,dpl_YgXQRDWqDvaatYncPsu9g5tAMKRY,,,,,"[INFERENCE-PODS] Calling pod endpoint: {
  url: 'https://92fusnyvrwtvue-8000.proxy.runpod.net//v1/chat/completions',
  useAdapter: false,
  model: '/workspace/models/mistralai/Mistral-7B-Instruct-v0.2',
  messagesCount: 2,
  promptLength: 297
}",prj_KtvFJM3U67lx5QwylA1vzxX2PQtJ,,,,,
2026-01-24 04:40:03,1769229603954,multi-chat.vercel.app/api/pipeline/adapters/test,POST,,,pktcb-1769229603188-ad3cb0728386,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",error,production,main,,serverless,,multi-chat.vercel.app,multi-chat.vercel.app,dpl_YgXQRDWqDvaatYncPsu9g5tAMKRY,,,,,"[INFERENCE-PODS] ❌ HTTP error from pod: {
  status: 405,
  statusText: 'Method Not Allowed',
  errorText: '{""detail"":""Method Not Allowed""}',
  url: 'https://92fusnyvrwtvue-8000.proxy.runpod.net/'
}",prj_KtvFJM3U67lx5QwylA1vzxX2PQtJ,,,,,
2026-01-24 04:40:03,1769229603954,multi-chat.vercel.app/api/pipeline/adapters/test,POST,,,pktcb-1769229603188-ad3cb0728386,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",error,production,main,,serverless,,multi-chat.vercel.app,multi-chat.vercel.app,dpl_YgXQRDWqDvaatYncPsu9g5tAMKRY,,,,,"[INFERENCE-PODS] ❌ Request failed: {
  error: 'Inference failed: HTTP 405 - {""detail"":""Method Not Allowed""}',
  url: 'https://92fusnyvrwtvue-8000.proxy.runpod.net/',
  useAdapter: false,
  model: '/workspace/models/mistralai/Mistral-7B-Instruct-v0.2'
}",prj_KtvFJM3U67lx5QwylA1vzxX2PQtJ,,,,,
2026-01-24 04:40:03,1769229603954,multi-chat.vercel.app/api/pipeline/adapters/test,POST,,,pktcb-1769229603188-ad3cb0728386,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",error,production,main,,serverless,,multi-chat.vercel.app,multi-chat.vercel.app,dpl_YgXQRDWqDvaatYncPsu9g5tAMKRY,,,,,"Run A/B test error: Error: Inference failed: HTTP 405 - {""detail"":""Method Not Allowed""}
    at I (/var/task/src/.next/server/chunks/5630.js:1:30864)
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
    at async N (/var/task/src/.next/server/chunks/5630.js:4:3170)
    at async O (/var/task/src/.next/server/chunks/5630.js:57:1151)
    at async c (/var/task/src/.next/server/app/api/pipeline/adapters/test/route.js:1:2307)
    at async /var/task/src/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:38411
    at async e_.execute (/var/task/src/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:27880)
    at async e_.handle (/var/task/src/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:39943)
    at async en (/var/task/src/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:25561)
    at async ea.responseCache.get.routeKind (/var/task/src/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:1028)",prj_KtvFJM3U67lx5QwylA1vzxX2PQtJ,,,,,
2026-01-24 04:40:03,1769229603188,multi-chat.vercel.app/api/pipeline/adapters/test,POST,,,pktcb-1769229603188-ad3cb0728386,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,,serverless,/api/pipeline/adapters/test,multi-chat.vercel.app,multi-chat.vercel.app,dpl_YgXQRDWqDvaatYncPsu9g5tAMKRY,734,iad1,254,2048,,prj_KtvFJM3U67lx5QwylA1vzxX2PQtJ,,,01KFQ4TMFHEXS0N62B01AHMDWY,0hnLvV0Ix3AW,1
2026-01-24 04:40:03,1769229603188,multi-chat.vercel.app/api/pipeline/adapters/test,POST,,,pktcb-1769229603188-ad3cb0728386,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,,middleware,middleware,multi-chat.vercel.app,multi-chat.vercel.app,dpl_YgXQRDWqDvaatYncPsu9g5tAMKRY,74,sfo1,146,2048,,prj_KtvFJM3U67lx5QwylA1vzxX2PQtJ,,,01KFQ4TMBX3SR18NDGG26MQPQ6,e8Fb6uFywg2R,1
