TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-01-26 00:32:24,1769387544391,multi-chat.vercel.app/pipeline/jobs/6fd5ac79-c54b-4927-8138-ca159108bcae/results,GET,_rsc=49g8f,200,rq5q5-1769387544378-e06834078aca,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,middleware,/pipeline/jobs/[jobId]/results,multi-chat.vercel.app,multi-chat.vercel.app,dpl_EywyRntWdrYpmRzGvUi38m2ejPmB,,,,,[jobs] / status=200,prj_KtvFJM3U67lx5QwylA1vzxX2PQtJ,,,,,
2026-01-26 00:32:24,1769387544378,multi-chat.vercel.app/pipeline/jobs/6fd5ac79-c54b-4927-8138-ca159108bcae/results,GET,_rsc=49g8f,200,rq5q5-1769387544378-e06834078aca,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,multi-chat.vercel.app,multi-chat.vercel.app,dpl_EywyRntWdrYpmRzGvUi38m2ejPmB,583,sfo1,132,2048,,prj_KtvFJM3U67lx5QwylA1vzxX2PQtJ,,,01KFVVEKT7A14E0R9GZN1XGN49,iMIoDijmA11F,1
2026-01-26 00:32:24,1769387544378,multi-chat.vercel.app/pipeline/jobs/6fd5ac79-c54b-4927-8138-ca159108bcae/results,GET,_rsc=49g8f,200,rq5q5-1769387544378-e06834078aca,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,serverless,/pipeline/jobs/[jobId]/results.rsc,multi-chat.vercel.app,multi-chat.vercel.app,dpl_EywyRntWdrYpmRzGvUi38m2ejPmB,484,iad1,249,2048,,prj_KtvFJM3U67lx5QwylA1vzxX2PQtJ,,,01KFVVEMHSSRKMB5A61RB5QXNK,B1unj0mZVPiT,1
2026-01-26 00:00:54,1769385654288,multi-chat.vercel.app/api/pipeline/adapters/test,GET,jobId=6fd5ac79-c54b-4927-8138-ca159108bcae,200,gvj4n-1769385654278-e48c8a10f35d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,middleware,/api/pipeline/adapters/test,multi-chat.vercel.app,multi-chat.vercel.app,dpl_EywyRntWdrYpmRzGvUi38m2ejPmB,,,,,[pipeline] / status=200,prj_KtvFJM3U67lx5QwylA1vzxX2PQtJ,,,,,
2026-01-26 00:00:54,1769385654278,multi-chat.vercel.app/api/pipeline/adapters/test,GET,jobId=6fd5ac79-c54b-4927-8138-ca159108bcae,200,gvj4n-1769385654278-e48c8a10f35d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,multi-chat.vercel.app,multi-chat.vercel.app,dpl_EywyRntWdrYpmRzGvUi38m2ejPmB,105,sfo1,147,2048,,prj_KtvFJM3U67lx5QwylA1vzxX2PQtJ,,,01KFVSMY0G9YEX7MG4STS9NDRH,LHEQCB1GgPc6,1
2026-01-26 00:00:54,1769385654278,multi-chat.vercel.app/api/pipeline/adapters/test,GET,jobId=6fd5ac79-c54b-4927-8138-ca159108bcae,200,gvj4n-1769385654278-e48c8a10f35d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/pipeline/adapters/test,multi-chat.vercel.app,multi-chat.vercel.app,dpl_EywyRntWdrYpmRzGvUi38m2ejPmB,572,iad1,258,2048,,prj_KtvFJM3U67lx5QwylA1vzxX2PQtJ,,,01KFVSMY55778693T7BY4P10M9,4C6OaJUmzxCH,1
2026-01-25 23:59:43,1769385583271,multi-chat.vercel.app/api/pipeline/adapters/test,POST,,200,7rc2z-1769385583262-c214e17f3ddd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,middleware,/api/pipeline/adapters/test,multi-chat.vercel.app,multi-chat.vercel.app,dpl_EywyRntWdrYpmRzGvUi38m2ejPmB,,,,,[pipeline] / status=200,prj_KtvFJM3U67lx5QwylA1vzxX2PQtJ,,,,,
2026-01-25 23:59:44,1769385584086,multi-chat.vercel.app/api/pipeline/adapters/test,POST,,200,7rc2z-1769385583262-c214e17f3ddd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/pipeline/adapters/test,multi-chat.vercel.app,multi-chat.vercel.app,dpl_EywyRntWdrYpmRzGvUi38m2ejPmB,,,,,"[TEST-SERVICE] Starting SEQUENTIAL inference calls {
  jobId: '6fd5ac79-c54b-4927-8138-ca159108bcae',
  controlEndpointId: 'virtual-inference-6fd5ac79-control',
  adaptedEndpointId: 'virtual-inference-6fd5ac79-adapted',
  adaptedAdapterPath: 'lora-models/adapters/6fd5ac79-c54b-4927-8138-ca159108bcae.tar.gz'
}",prj_KtvFJM3U67lx5QwylA1vzxX2PQtJ,,,,,
2026-01-25 23:59:44,1769385584086,multi-chat.vercel.app/api/pipeline/adapters/test,POST,,200,7rc2z-1769385583262-c214e17f3ddd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/pipeline/adapters/test,multi-chat.vercel.app,multi-chat.vercel.app,dpl_EywyRntWdrYpmRzGvUi38m2ejPmB,,,,,[TEST-SERVICE] Step 1/2: Running control (base model) inference...,prj_KtvFJM3U67lx5QwylA1vzxX2PQtJ,,,,,
2026-01-25 23:59:44,1769385584087,multi-chat.vercel.app/api/pipeline/adapters/test,POST,,200,7rc2z-1769385583262-c214e17f3ddd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/pipeline/adapters/test,multi-chat.vercel.app,multi-chat.vercel.app,dpl_EywyRntWdrYpmRzGvUi38m2ejPmB,,,,,"[INFERENCE-SERVICE] Routing to pods implementation {
  endpointId: 'virtual-inference-6fd5ac79-control',
  useAdapter: false,
  hasJobId: false,
  promptLength: 297
}",prj_KtvFJM3U67lx5QwylA1vzxX2PQtJ,,,,,
